playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
anderma02,1999,1,PHI,NL,129,452,48,114,26,4,5,54,13,2,24,61,1,2,2,0.292,0.361,0.652,0.281,0.345,0.434,68
anderma02,2003,1,TBA,AL,145,482,59,130,27,3,6,67,19,3,41,60,5,3,5,0.328,0.376,0.703,0.295,0.333,0.422,88
anderma02,2008,1,NYN,NL,87,138,16,29,6,0,1,10,2,1,9,27,0,0,2,0.255,0.275,0.53,0.25,0.333,0.416,43
anderma02,2000,1,PHI,NL,41,162,10,37,8,1,1,15,2,2,12,22,0,0,0,0.282,0.309,0.59,0.259,0.345,0.437,52
anderma02,2006,1,WAS,NL,109,215,31,59,13,2,5,23,2,4,18,41,1,1,2,0.331,0.423,0.754,0.316,0.337,0.432,96
anderti01,2016,1,CHA,AL,99,410,57,116,22,6,9,30,10,2,13,117,0,1,1,0.306,0.432,0.738,0.375,0.322,0.417,99
anderti01,2018,1,CHA,AL,153,567,77,136,28,3,20,64,26,8,30,149,2,4,3,0.281,0.406,0.687,0.289,0.318,0.409,88
anderti01,2017,1,CHA,AL,146,587,72,151,26,4,17,56,15,1,13,162,0,3,1,0.276,0.402,0.679,0.328,0.324,0.426,80
andinro01,2011,1,BAL,AL,139,457,63,120,22,0,5,36,13,3,41,83,0,3,1,0.327,0.344,0.67,0.311,0.321,0.399,88
andinro01,2012,1,BAL,AL,127,384,41,81,13,1,7,28,5,5,37,100,0,2,1,0.283,0.305,0.588,0.266,0.319,0.405,64
andinro01,2009,1,BAL,AL,78,198,31,44,7,0,2,10,3,3,15,47,1,0,2,0.274,0.288,0.562,0.278,0.333,0.418,51
andresh01,2000,1,CHN,NL,66,192,25,44,5,0,14,39,1,1,27,59,1,2,1,0.329,0.474,0.803,0.25,0.345,0.437,104
andresh01,1999,1,MON,NL,98,281,28,51,8,0,11,37,1,0,43,88,2,0,4,0.287,0.327,0.614,0.215,0.345,0.434,59
andruel01,2014,1,TEX,AL,157,619,72,163,35,1,2,41,27,15,46,96,0,3,7,0.314,0.333,0.647,0.305,0.314,0.386,86
andruel01,2010,1,TEX,AL,148,588,88,156,15,3,0,35,32,15,64,96,0,5,0,0.342,0.301,0.643,0.317,0.325,0.403,80
andruel01,2012,1,TEX,AL,158,629,85,180,31,9,3,62,21,10,57,96,0,5,3,0.349,0.378,0.727,0.332,0.319,0.405,103
andruel01,2013,1,TEX,AL,156,620,91,168,17,4,4,67,42,8,52,97,1,4,6,0.328,0.331,0.659,0.312,0.318,0.396,87
andruel01,2015,1,TEX,AL,160,596,69,154,34,2,7,62,25,9,46,78,1,2,9,0.309,0.357,0.667,0.283,0.317,0.405,86
andruel01,2018,1,TEX,AL,97,395,53,101,20,3,6,33,5,3,28,66,0,3,2,0.308,0.367,0.675,0.292,0.318,0.409,87
andruel01,2016,1,TEX,AL,147,506,75,153,31,7,8,69,24,8,47,70,2,4,7,0.362,0.439,0.8,0.333,0.322,0.417,118
andruel01,2009,1,TEX,AL,145,480,72,128,17,8,6,40,33,6,40,77,0,6,3,0.329,0.373,0.702,0.305,0.333,0.418,88
andruel01,2011,1,TEX,AL,150,587,96,164,27,3,5,60,37,12,56,74,0,5,1,0.347,0.361,0.708,0.312,0.321,0.399,99
andruel01,2017,1,TEX,AL,158,643,100,191,44,4,20,88,25,10,38,101,0,3,4,0.337,0.471,0.808,0.325,0.324,0.426,115
andujmi01,2018,1,NYA,AL,149,573,83,170,47,2,27,92,2,1,25,97,2,4,4,0.328,0.527,0.855,0.316,0.318,0.409,132
ankieri01,2010,2,ATL,NL,47,119,17,25,6,1,2,9,2,1,19,42,2,1,0,0.324,0.328,0.651,0.307,0.325,0.403,81
ankieri01,2007,1,SLN,NL,47,172,31,49,8,1,11,39,1,0,13,41,0,0,4,0.328,0.535,0.863,0.306,0.336,0.423,124
ankieri01,2009,1,SLN,NL,122,372,50,86,21,2,11,38,4,3,26,99,4,3,3,0.285,0.387,0.672,0.283,0.333,0.418,78
ankieri01,2008,1,SLN,NL,120,413,65,109,21,2,25,71,2,1,42,100,3,5,3,0.337,0.506,0.843,0.289,0.333,0.416,123
ankieri01,2012,1,WAS,NL,68,158,15,36,10,2,5,15,1,3,12,59,3,0,0,0.282,0.411,0.694,0.33,0.319,0.405,90
ankieri01,2011,1,WAS,NL,122,380,46,91,20,0,9,37,10,3,29,96,1,2,1,0.296,0.363,0.659,0.297,0.321,0.399,83
aokino01,2016,1,SEA,AL,118,417,63,118,24,4,4,28,7,9,34,45,0,9,1,0.349,0.388,0.738,0.309,0.322,0.417,101
aokino01,2012,1,MIL,NL,151,520,81,150,37,4,10,50,30,8,43,55,1,13,5,0.355,0.433,0.787,0.304,0.319,0.405,118
aokino01,2014,1,KCA,AL,132,491,63,140,22,6,1,43,17,8,43,49,0,6,1,0.349,0.36,0.71,0.314,0.314,0.386,104
aokino01,2017,1,HOU,AL,71,202,28,55,12,1,2,19,5,2,15,29,1,2,4,0.323,0.371,0.694,0.303,0.324,0.426,87
aokino01,2015,1,SFN,NL,93,355,42,102,12,3,5,26,14,5,30,25,0,6,0,0.353,0.38,0.733,0.298,0.317,0.405,105
aokino01,2017,3,NYN,NL,27,102,16,29,7,1,0,8,5,0,13,10,0,1,0,0.371,0.373,0.743,0.315,0.324,0.426,102
aokino01,2013,1,MIL,NL,155,597,80,171,20,3,8,37,20,12,55,40,1,11,3,0.356,0.37,0.726,0.295,0.318,0.396,105
arciafr01,2018,1,LAA,AL,41,103,10,21,5,0,6,23,1,0,1,27,0,2,0,0.226,0.427,0.654,0.214,0.318,0.409,75
arciaor01,2018,1,MIL,NL,119,348,32,82,16,0,3,30,7,4,15,87,0,1,1,0.268,0.307,0.576,0.305,0.318,0.409,59
arciaor01,2017,1,MIL,NL,153,506,56,140,17,2,15,53,14,7,36,100,9,1,3,0.324,0.407,0.731,0.317,0.324,0.426,96
arciaor01,2016,1,MIL,NL,55,201,21,44,10,3,4,17,8,0,15,47,0,0,0,0.273,0.358,0.631,0.267,0.322,0.417,71
arciaos01,2013,1,MIN,AL,97,351,34,88,17,2,14,43,1,2,23,117,0,4,0,0.304,0.43,0.734,0.336,0.318,0.396,104
arciaos01,2014,1,MIN,AL,103,372,46,86,16,3,20,57,1,2,31,127,4,6,1,0.3,0.452,0.752,0.292,0.314,0.386,113
arciaos01,2016,1,MIN,AL,32,103,8,22,4,0,4,12,0,0,10,46,0,1,0,0.289,0.369,0.658,0.34,0.322,0.417,78
ardoida01,2006,1,COL,NL,35,109,12,21,5,1,0,2,0,0,8,27,2,2,0,0.261,0.257,0.517,0.256,0.337,0.432,37
ardoida01,2005,1,COL,NL,80,210,28,48,10,0,6,22,1,1,20,69,2,9,2,0.32,0.362,0.681,0.307,0.33,0.419,83
arenano01,2013,1,COL,NL,133,486,49,130,29,4,10,52,2,0,23,72,1,1,2,0.301,0.405,0.706,0.296,0.318,0.396,97
arenano01,2018,1,COL,NL,156,590,104,175,38,2,38,110,2,2,73,122,10,3,6,0.374,0.561,0.935,0.314,0.318,0.409,155
arenano01,2017,1,COL,NL,159,606,100,187,43,7,37,130,3,2,62,106,9,4,6,0.373,0.586,0.959,0.32,0.324,0.426,153
arenano01,2016,1,COL,NL,160,618,116,182,35,6,41,133,2,3,68,103,10,2,8,0.362,0.57,0.932,0.293,0.322,0.417,149
arenano01,2015,1,COL,NL,157,616,97,177,43,4,42,130,2,5,34,110,13,4,11,0.323,0.575,0.898,0.284,0.317,0.405,144
arenano01,2014,1,COL,NL,111,432,58,124,34,2,18,61,2,1,25,58,1,4,5,0.328,0.5,0.828,0.294,0.314,0.386,134
arencjp01,2013,1,TOR,AL,138,474,45,92,18,0,21,55,0,2,18,148,0,3,2,0.227,0.365,0.592,0.231,0.318,0.396,64
arencjp01,2012,1,TOR,AL,102,347,45,81,16,0,18,56,1,0,18,108,1,3,3,0.275,0.435,0.71,0.281,0.319,0.405,94
arencjp01,2011,1,TOR,AL,129,443,47,97,20,4,23,78,1,1,36,133,3,4,3,0.282,0.438,0.72,0.255,0.321,0.399,98
arencjp01,2014,1,TEX,AL,63,203,20,36,9,0,10,35,0,0,10,62,0,7,2,0.239,0.369,0.608,0.195,0.314,0.386,72
ariasal01,2000,1,PHI,NL,70,155,17,29,9,0,2,15,1,0,16,28,2,3,3,0.271,0.284,0.555,0.211,0.345,0.437,44
ariasal01,1999,1,PHI,NL,118,347,43,105,20,1,4,48,2,2,36,31,6,4,2,0.373,0.401,0.773,0.322,0.345,0.434,101
ariasal01,2001,1,SDN,NL,70,137,19,31,9,0,2,12,1,0,17,22,1,1,2,0.312,0.336,0.648,0.252,0.332,0.427,73
ariasge01,1999,1,SDN,NL,55,164,20,40,8,0,7,20,0,0,6,54,0,0,0,0.271,0.421,0.691,0.32,0.345,0.434,76
ariasjo01,2008,1,TEX,AL,32,110,15,32,7,3,0,9,4,1,7,12,0,2,0,0.345,0.409,0.754,0.327,0.333,0.416,102
ariasjo01,2012,1,SFN,NL,112,319,30,86,13,5,5,34,5,1,13,44,4,5,5,0.304,0.389,0.693,0.295,0.319,0.405,91
ariasjo01,2014,1,SFN,NL,107,193,18,49,9,0,0,15,1,0,8,23,2,0,2,0.281,0.301,0.581,0.285,0.314,0.386,67
ariasjo01,2013,1,SFN,NL,102,225,17,61,9,2,1,19,1,0,4,33,1,1,2,0.284,0.342,0.627,0.311,0.318,0.396,76
arroych01,2017,1,SFN,NL,34,125,9,24,5,0,3,14,1,2,8,32,1,1,1,0.244,0.304,0.548,0.231,0.324,0.426,47
ascheco01,2015,1,PHI,NL,129,425,41,104,22,3,12,39,1,2,26,111,3,4,1,0.294,0.395,0.689,0.304,0.317,0.405,90
ascheco01,2016,1,PHI,NL,71,197,22,42,15,0,4,18,3,1,18,54,0,2,1,0.284,0.35,0.635,0.271,0.322,0.417,72
ascheco01,2014,1,PHI,NL,121,397,43,100,25,0,10,46,0,1,33,102,4,0,1,0.309,0.39,0.699,0.315,0.314,0.386,99
ascheco01,2013,1,PHI,NL,50,162,18,38,8,1,5,22,1,0,15,43,3,1,1,0.302,0.389,0.691,0.287,0.318,0.396,93
asuajca01,2017,1,SDN,NL,89,307,28,83,14,1,4,21,0,1,28,76,0,2,1,0.334,0.362,0.696,0.346,0.324,0.426,88
asuajca01,2018,1,SDN,NL,79,189,15,37,8,1,2,19,1,1,24,46,1,1,3,0.286,0.28,0.566,0.243,0.318,0.409,58
atkinga01,2010,1,BAL,AL,44,140,5,30,7,0,1,9,0,0,12,30,0,0,0,0.276,0.286,0.562,0.266,0.325,0.403,56
atkinga01,2006,1,COL,NL,157,602,117,198,48,1,29,120,4,0,79,76,6,7,7,0.409,0.556,0.965,0.335,0.337,0.432,150
atkinga01,2009,1,COL,NL,126,354,37,80,12,1,9,48,0,0,41,58,2,2,2,0.308,0.342,0.65,0.246,0.333,0.418,74
atkinga01,2008,1,COL,NL,155,611,86,175,32,3,21,99,1,1,40,100,0,3,10,0.328,0.452,0.78,0.308,0.333,0.416,107
atkinga01,2007,1,COL,NL,157,605,83,182,35,1,25,111,3,1,67,96,3,2,10,0.367,0.486,0.853,0.318,0.336,0.423,124
atkinga01,2005,1,COL,NL,138,519,62,149,31,1,13,89,0,2,45,72,1,5,4,0.347,0.426,0.773,0.311,0.33,0.419,107
aurilri01,2003,1,SFN,NL,129,505,65,140,26,1,13,58,2,2,36,82,0,1,3,0.325,0.41,0.735,0.308,0.333,0.422,95
aurilri01,2005,1,CIN,NL,114,426,61,120,23,2,14,68,2,0,37,67,2,1,3,0.338,0.444,0.782,0.305,0.33,0.419,108
aurilri01,2009,1,SFN,NL,60,122,10,26,2,0,2,16,0,0,8,24,1,0,3,0.256,0.279,0.534,0.242,0.333,0.418,44
aurilri01,2007,1,SFN,NL,99,329,40,83,19,2,5,33,0,0,22,45,1,4,3,0.304,0.368,0.672,0.277,0.336,0.423,77
aurilri01,2004,1,SEA,AL,73,261,27,63,13,0,4,28,1,0,22,43,1,2,1,0.304,0.337,0.641,0.274,0.335,0.428,69
aurilri01,2001,1,SFN,NL,156,636,114,206,37,5,37,97,1,3,47,83,2,0,3,0.369,0.572,0.941,0.326,0.332,0.427,145
aurilri01,2002,1,SFN,NL,133,538,76,138,35,2,15,61,1,2,37,90,0,4,7,0.305,0.413,0.718,0.28,0.331,0.417,91
aurilri01,2006,1,CIN,NL,122,440,61,132,25,1,23,70,3,0,34,51,1,1,4,0.349,0.518,0.867,0.295,0.337,0.432,123
aurilri01,1999,1,SFN,NL,152,558,68,157,23,1,22,80,2,3,43,71,3,5,5,0.336,0.444,0.78,0.287,0.345,0.434,100
aurilri01,2000,1,SFN,NL,141,509,67,138,24,2,20,79,1,2,54,90,2,0,4,0.339,0.444,0.783,0.293,0.345,0.437,100
aurilri01,2004,2,SDN,NL,51,138,22,35,8,2,2,16,0,0,15,28,0,2,2,0.331,0.384,0.715,0.3,0.335,0.428,89
aurilri01,2008,1,SFN,NL,140,407,33,115,21,1,10,52,1,1,30,56,4,1,2,0.332,0.413,0.745,0.306,0.333,0.416,99
ausmubr01,2000,1,DET,AL,150,523,75,139,25,3,7,51,11,5,69,79,0,6,2,0.357,0.365,0.722,0.301,0.345,0.437,87
ausmubr01,2002,1,HOU,NL,130,447,57,115,19,3,6,50,2,3,38,71,3,6,3,0.322,0.353,0.675,0.292,0.331,0.417,82
ausmubr01,2008,1,HOU,NL,81,216,15,47,8,0,3,24,0,2,25,41,3,2,1,0.303,0.296,0.6,0.254,0.333,0.416,62
ausmubr01,2005,1,HOU,NL,134,387,35,100,19,0,3,47,5,3,51,48,8,5,1,0.351,0.331,0.682,0.288,0.33,0.419,85
ausmubr01,2007,1,HOU,NL,117,349,38,82,16,3,3,25,6,1,37,74,3,6,1,0.318,0.324,0.642,0.289,0.336,0.423,71
ausmubr01,2004,1,HOU,NL,129,403,38,100,14,1,5,31,2,2,33,56,11,2,3,0.306,0.325,0.631,0.275,0.335,0.428,67
ausmubr01,1999,1,DET,AL,127,458,62,126,25,6,9,54,12,9,51,71,0,14,1,0.365,0.415,0.779,0.309,0.345,0.434,101
ausmubr01,2006,1,HOU,NL,139,439,37,101,16,1,2,39,3,1,45,71,2,6,3,0.308,0.285,0.593,0.268,0.337,0.432,57
ausmubr01,2003,1,HOU,NL,143,450,43,103,12,2,4,47,5,3,46,66,1,4,5,0.303,0.291,0.594,0.257,0.333,0.422,60
ausmubr01,2001,1,HOU,NL,128,422,45,98,23,4,5,34,4,1,30,64,6,1,2,0.284,0.341,0.625,0.262,0.332,0.427,65
austity01,2018,1,NYA,AL,34,121,16,27,6,0,8,23,1,1,8,53,0,2,1,0.28,0.471,0.751,0.311,0.318,0.409,103
austity01,2018,2,MIN,AL,35,123,18,29,4,0,9,24,0,1,11,42,0,0,2,0.294,0.488,0.782,0.27,0.318,0.409,112
avenbr01,1999,1,FLO,NL,137,381,57,110,19,2,12,70,3,0,44,82,1,9,6,0.37,0.444,0.814,0.334,0.345,0.434,110
avenbr01,2000,1,PIT,NL,72,148,18,37,11,0,5,25,2,3,5,31,0,0,0,0.275,0.426,0.7,0.286,0.345,0.437,77
avilaal01,2011,1,DET,AL,141,464,63,137,33,4,19,82,3,1,73,131,9,3,8,0.389,0.506,0.895,0.366,0.321,0.399,148
avilaal01,2010,1,DET,AL,104,294,28,67,12,0,7,31,2,2,36,71,0,2,0,0.316,0.34,0.656,0.278,0.325,0.403,82
avilaal01,2017,1,DET,AL,77,219,30,60,11,0,11,32,0,1,43,80,2,1,1,0.394,0.475,0.869,0.38,0.324,0.426,133
avilaal01,2018,1,ARI,NL,80,194,13,32,6,0,7,20,0,0,37,90,2,1,2,0.299,0.304,0.603,0.253,0.318,0.409,68
avilaal01,2016,1,CHA,AL,57,169,19,36,6,0,7,11,0,0,38,78,0,1,1,0.359,0.373,0.732,0.341,0.322,0.417,101
avilaal01,2015,1,DET,AL,67,178,21,34,5,0,4,13,0,1,40,66,0,0,0,0.339,0.287,0.626,0.278,0.317,0.405,78
avilaal01,2012,1,DET,AL,116,367,42,89,21,2,9,48,2,0,61,104,2,2,2,0.352,0.384,0.736,0.313,0.319,0.405,105
avilaal01,2014,1,DET,AL,124,390,44,85,22,0,11,47,0,3,61,151,1,3,2,0.327,0.359,0.686,0.322,0.314,0.386,97
avilaal01,2013,1,DET,AL,102,330,39,75,14,1,11,47,0,0,44,112,0,1,3,0.317,0.376,0.693,0.305,0.318,0.396,95
avilemi01,2010,1,KCA,AL,110,424,63,129,16,3,8,32,14,5,20,49,0,1,3,0.335,0.413,0.748,0.327,0.325,0.403,106
avilemi01,2016,1,DET,AL,68,167,17,35,5,1,1,6,2,2,9,27,0,2,0,0.258,0.269,0.528,0.245,0.322,0.417,45
avilemi01,2009,1,KCA,AL,36,120,10,22,3,1,1,8,1,0,4,26,0,0,1,0.208,0.25,0.458,0.223,0.333,0.418,22
avilemi01,2015,1,CLE,AL,98,290,37,67,10,0,5,17,3,1,20,38,0,1,1,0.282,0.317,0.599,0.25,0.317,0.405,67
avilemi01,2014,1,CLE,AL,113,344,38,85,16,1,5,39,14,5,13,49,0,1,5,0.273,0.343,0.616,0.271,0.314,0.386,76
avilemi01,2011,1,KCA,AL,53,185,14,41,11,3,5,31,10,2,9,27,0,2,3,0.261,0.395,0.656,0.231,0.321,0.399,80
avilemi01,2011,2,BOS,AL,38,101,17,32,6,0,2,8,4,2,4,17,0,0,1,0.34,0.436,0.775,0.361,0.321,0.399,115
avilemi01,2012,1,BOS,AL,136,512,57,128,28,0,13,60,14,6,23,77,0,2,6,0.282,0.381,0.663,0.269,0.319,0.405,82
avilemi01,2008,1,KCA,AL,102,419,68,136,27,4,10,51,8,3,18,58,4,2,2,0.354,0.48,0.833,0.357,0.333,0.416,122
avilemi01,2013,1,CLE,AL,124,361,54,91,15,0,9,46,8,5,15,41,0,3,8,0.282,0.368,0.65,0.257,0.318,0.396,82
aybarer01,2013,1,LAA,AL,138,550,68,149,33,5,6,54,12,7,23,59,1,3,5,0.301,0.382,0.683,0.292,0.318,0.396,91
aybarer01,2008,1,LAA,AL,98,346,53,96,18,5,3,39,7,2,14,45,0,5,1,0.314,0.384,0.699,0.311,0.333,0.416,87
aybarer01,2009,1,LAA,AL,137,504,70,157,23,9,5,58,14,7,30,54,1,5,5,0.353,0.423,0.776,0.338,0.333,0.418,107
aybarer01,2014,1,LAA,AL,156,589,77,164,30,4,7,68,16,9,36,62,4,5,8,0.321,0.379,0.7,0.297,0.314,0.386,100
aybarer01,2011,1,LAA,AL,143,556,71,155,33,8,10,59,30,6,31,68,1,6,3,0.322,0.421,0.743,0.301,0.321,0.399,106
aybarer01,2015,1,LAA,AL,156,597,74,161,30,1,3,44,15,6,25,73,1,4,5,0.301,0.338,0.639,0.3,0.317,0.405,78
aybarer01,2016,1,ATL,NL,97,335,27,81,14,2,2,26,3,5,20,59,5,6,4,0.293,0.313,0.607,0.284,0.322,0.417,66
aybarer01,2017,1,SDN,NL,108,333,37,78,15,1,7,22,11,4,28,57,2,4,2,0.3,0.348,0.648,0.262,0.324,0.426,74
aybarer01,2012,1,LAA,AL,141,517,67,150,31,5,8,45,20,4,22,61,1,5,2,0.324,0.416,0.74,0.316,0.319,0.405,104
aybarer01,2010,1,LAA,AL,138,534,69,135,18,4,5,29,22,8,35,81,1,7,2,0.306,0.33,0.636,0.289,0.325,0.403,76
aybarer01,2007,1,LAA,AL,79,194,18,46,5,1,1,19,4,4,10,32,0,2,2,0.279,0.289,0.568,0.276,0.336,0.423,51
aybarwi01,2008,1,TBA,AL,95,324,33,82,17,2,10,33,2,2,32,44,3,4,1,0.327,0.41,0.737,0.266,0.333,0.416,97
aybarwi01,2010,1,TBA,AL,100,270,22,62,13,0,6,43,0,0,30,61,1,3,4,0.309,0.344,0.654,0.271,0.325,0.403,80
aybarwi01,2006,1,LAN,NL,43,128,15,32,12,0,3,22,1,0,18,17,0,3,0,0.356,0.414,0.77,0.269,0.337,0.432,101
aybarwi01,2006,2,ATL,NL,36,115,17,36,6,0,1,8,0,2,10,19,0,1,0,0.373,0.391,0.764,0.368,0.337,0.432,101
aybarwi01,2009,1,TBA,AL,105,296,38,75,12,0,12,41,1,0,34,54,2,2,3,0.331,0.416,0.747,0.27,0.333,0.418,99
baderha01,2018,1,SLN,NL,138,379,61,100,20,2,12,37,15,3,31,125,3,11,4,0.334,0.422,0.756,0.358,0.318,0.409,108
baergca01,2003,1,ARI,NL,105,207,31,71,13,0,4,39,1,1,18,20,1,2,3,0.396,0.464,0.859,0.36,0.333,0.422,129
baergca01,2005,1,WAS,NL,93,158,18,40,7,0,2,19,0,0,7,17,0,8,0,0.318,0.335,0.653,0.273,0.33,0.419,76
baergca01,2002,1,BOS,AL,73,182,17,52,11,0,2,19,6,0,7,20,1,2,2,0.316,0.379,0.695,0.309,0.331,0.417,86
baezja01,2016,1,CHN,NL,142,421,50,115,19,1,14,59,12,3,15,108,3,11,2,0.314,0.423,0.737,0.336,0.322,0.417,99
baezja01,2017,1,CHN,NL,145,469,75,128,24,2,23,75,10,3,30,144,15,1,2,0.317,0.48,0.796,0.345,0.324,0.426,111
baezja01,2018,1,CHN,NL,160,606,101,176,40,9,34,111,21,9,29,167,8,5,4,0.326,0.554,0.881,0.347,0.318,0.409,138
baezja01,2014,1,CHN,NL,52,213,25,36,6,0,9,20,5,1,15,95,0,1,0,0.227,0.324,0.551,0.248,0.314,0.386,56
bagweje01,2003,1,HOU,NL,160,605,109,168,28,2,39,100,11,4,88,119,3,6,3,0.373,0.524,0.897,0.287,0.333,0.422,136
bagweje01,2002,1,HOU,NL,158,571,94,166,33,2,31,98,7,3,101,130,8,10,9,0.401,0.518,0.919,0.322,0.331,0.417,145
bagweje01,2001,1,HOU,NL,161,600,126,173,43,4,39,130,11,3,106,135,5,6,5,0.397,0.568,0.966,0.311,0.332,0.427,153
bagweje01,2004,1,HOU,NL,156,572,104,152,29,2,27,89,6,4,96,131,6,8,3,0.377,0.465,0.842,0.3,0.335,0.428,121
bagweje01,1999,1,HOU,NL,162,562,143,171,35,0,42,126,30,11,149,127,16,11,7,0.454,0.591,1.045,0.323,0.345,0.434,168
bagweje01,2000,1,HOU,NL,159,590,152,183,37,1,47,132,9,6,107,116,11,15,7,0.424,0.615,1.039,0.313,0.345,0.437,164
bagweje01,2005,1,HOU,NL,39,100,11,25,4,0,3,19,0,0,18,21,1,1,4,0.358,0.38,0.738,0.275,0.33,0.419,99
baineha01,1999,1,BAL,AL,107,345,57,111,16,1,24,81,1,2,43,38,3,0,2,0.395,0.583,0.977,0.305,0.345,0.434,149
baineha01,2000,1,BAL,AL,72,222,24,59,8,0,10,30,0,0,29,39,6,0,1,0.349,0.437,0.786,0.282,0.345,0.437,101
bakerje03,2011,1,CHN,NL,81,201,20,54,12,1,3,23,0,0,10,46,0,0,1,0.302,0.383,0.685,0.333,0.321,0.399,90
bakerje03,2013,1,TEX,AL,74,154,21,43,8,0,11,21,1,0,18,48,1,2,1,0.36,0.545,0.905,0.333,0.318,0.396,151
bakerje03,2008,1,COL,NL,104,299,55,80,22,1,12,48,4,0,26,85,2,1,6,0.322,0.468,0.791,0.327,0.333,0.416,109
bakerje03,2014,1,MIA,NL,90,208,27,55,10,4,3,28,1,0,13,51,1,1,3,0.307,0.394,0.701,0.331,0.314,0.386,100
bakerje03,2009,2,CHN,NL,69,203,27,62,15,1,4,21,0,0,17,46,0,2,2,0.362,0.448,0.81,0.374,0.333,0.418,116
bakerje03,2007,1,COL,NL,85,144,17,32,2,2,4,12,0,0,13,40,1,2,0,0.296,0.347,0.643,0.28,0.336,0.423,70
bakerje03,2010,1,CHN,NL,79,206,29,56,13,2,4,21,1,0,16,50,0,1,1,0.326,0.413,0.739,0.34,0.325,0.403,103
bakerje03,2012,1,CHN,NL,54,134,16,36,10,1,4,20,4,1,8,28,0,0,2,0.306,0.448,0.753,0.308,0.319,0.405,107
bakerjo01,2014,1,CHN,NL,68,182,9,35,7,0,0,15,0,0,19,58,3,2,2,0.273,0.231,0.504,0.278,0.314,0.386,47
bakerjo01,2009,1,FLO,NL,112,373,59,101,25,0,9,50,0,0,41,89,5,5,2,0.349,0.41,0.759,0.332,0.333,0.418,103
bakerjo01,2008,1,FLO,NL,61,197,32,59,14,0,5,32,0,0,30,48,4,2,3,0.392,0.447,0.839,0.367,0.333,0.416,125
bakerjo01,2012,1,SDN,NL,63,193,17,46,8,0,0,14,2,1,20,41,2,0,0,0.31,0.28,0.59,0.303,0.319,0.405,66
bakopa01,2008,1,CIN,NL,99,299,30,65,11,2,6,35,0,2,34,90,5,1,1,0.299,0.328,0.626,0.289,0.333,0.416,69
bakopa01,2001,1,ATL,NL,61,137,19,29,10,1,2,15,1,0,20,34,2,0,0,0.312,0.343,0.655,0.267,0.332,0.427,74
bakopa01,2000,2,FLO,NL,56,161,10,39,6,1,0,14,0,0,22,48,7,1,1,0.335,0.292,0.627,0.342,0.345,0.437,64
bakopa01,2009,1,PHI,NL,44,116,12,26,4,0,3,9,0,1,13,32,2,1,0,0.308,0.336,0.644,0.284,0.333,0.418,73
bakopa01,2007,1,BAL,AL,60,156,13,32,3,1,1,8,0,1,15,50,0,1,1,0.277,0.256,0.534,0.292,0.336,0.423,43
bakopa01,2003,1,CHN,NL,70,188,19,43,13,3,0,17,0,1,22,47,3,1,1,0.311,0.33,0.641,0.303,0.333,0.422,72
bakopa01,2004,1,CHN,NL,49,138,13,28,8,0,1,10,1,0,15,29,3,2,1,0.288,0.283,0.571,0.248,0.335,0.428,52
bakopa01,1999,1,HOU,NL,73,215,16,55,14,1,2,17,1,1,26,57,3,0,3,0.332,0.358,0.69,0.333,0.345,0.434,79
bakopa01,2002,1,MIL,NL,87,234,24,55,8,1,4,20,0,2,20,46,3,0,0,0.295,0.329,0.624,0.277,0.331,0.417,68
bakopa01,2006,1,KCA,AL,56,153,7,32,3,0,0,10,0,0,11,46,0,0,1,0.261,0.229,0.489,0.296,0.337,0.432,30
baldero01,2006,1,TBA,AL,92,364,59,110,24,6,16,57,10,1,14,70,1,7,2,0.339,0.533,0.871,0.336,0.337,0.432,124
baldero01,2009,1,BOS,AL,62,150,23,38,4,1,7,23,1,0,11,37,0,2,1,0.311,0.433,0.744,0.29,0.333,0.418,97
baldero01,2007,1,TBA,AL,35,137,16,28,6,0,5,12,4,1,9,35,1,3,0,0.268,0.358,0.626,0.237,0.336,0.423,64
baldero01,2004,1,TBA,AL,136,518,79,145,27,3,16,74,17,4,30,88,2,8,6,0.326,0.436,0.762,0.307,0.335,0.428,99
baldero01,2003,1,TBA,AL,156,637,89,184,32,8,11,78,27,10,30,128,4,8,6,0.326,0.416,0.742,0.343,0.333,0.422,96
balenwl01,2009,1,SEA,AL,56,155,18,33,10,0,4,13,1,0,13,43,1,0,2,0.271,0.355,0.625,0.264,0.333,0.418,66
balenwl01,2008,1,SEA,AL,71,243,23,49,13,0,7,24,0,1,16,79,1,0,1,0.25,0.342,0.592,0.266,0.333,0.416,57
balenwl01,2009,2,CIN,NL,40,110,12,29,7,1,3,11,1,1,15,27,0,0,0,0.352,0.427,0.779,0.325,0.333,0.418,108
bandyje01,2017,1,MIL,NL,60,169,14,35,6,0,6,18,1,0,15,51,0,4,0,0.287,0.349,0.636,0.259,0.324,0.426,71
bandyje01,2016,1,LAA,AL,70,209,23,49,9,0,8,25,1,0,11,38,0,4,4,0.281,0.392,0.673,0.246,0.322,0.417,81
banksbr01,2003,1,FLO,NL,92,149,14,35,6,2,4,23,2,1,25,38,1,2,2,0.348,0.383,0.731,0.284,0.333,0.422,95
